,Game_Id,Home_Score,Home_Team,Visitor_Score,Visitor_Team,Winner
7174,2012020592,3,NYR,2,TOR,NYR
7175,2012020593,1,CGY,4,VAN,VAN
7176,2012020594,1,EDM,3,PHX,PHX
7177,2012020595,1,ANA,4,COL,COL
7178,2012020596,1,BOS,2,NYI,NYI
7179,2012020597,1,BUF,5,MTL,MTL
7180,2012020598,1,PHI,3,OTT,OTT
7181,2012020599,3,WSH,1,CAR,WSH
7182,2012020600,3,T.B,6,PIT,PIT
7183,2012020601,2,DET,3,S.J,S.J
7184,2012020602,7,WPG,2,FLA,WPG
7185,2012020603,0,MIN,2,STL,STL
7186,2012020604,3,L.A,2,COL,L.A
7187,2012020605,0,N.J,2,OTT,OTT
7188,2012020606,4,CBJ,1,STL,CBJ
7189,2012020607,2,NSH,5,DAL,DAL
7190,2012020608,3,CHI,2,DET,CHI
7191,2012020609,3,CGY,2,PHX,CGY
7192,2012020610,1,BUF,0,PHI,BUF
7193,2012020611,4,COL,3,VAN,COL
7194,2012020612,5,TOR,1,MTL,TOR
7195,2012020613,0,NYI,1,NYR,NYR
7196,2012020614,6,WSH,5,T.B,WSH
7197,2012020615,4,CAR,2,BOS,CAR
7198,2012020616,1,FLA,3,PIT,PIT
7199,2012020617,2,MIN,3,CBJ,CBJ
7200,2012020618,2,DAL,1,S.J,DAL
7201,2012020619,1,EDM,4,CGY,CGY
7202,2012020620,2,L.A,1,ANA,L.A
7203,2012020621,0,STL,2,CHI,CHI
7204,2012020622,3,BUF,1,T.B,BUF
7205,2012020623,0,NSH,3,DET,DET
7206,2012020624,2,BOS,4,OTT,OTT
7207,2012020625,2,TOR,0,N.J,TOR
7208,2012020626,3,MTL,7,PHI,PHI
7209,2012020627,5,CHI,2,DAL,CHI
7210,2012020628,2,NSH,5,VAN,VAN
7211,2012020629,3,COL,4,CBJ,CBJ
7212,2012020630,3,CGY,4,MIN,MIN
7213,2012020631,0,PHX,4,S.J,S.J
7214,2012020632,5,NYI,2,FLA,NYI
7215,2012020633,5,WSH,1,TOR,WSH
7216,2012020634,3,OTT,2,CAR,OTT
7217,2012020635,4,PHI,2,NYR,PHI
7218,2012020636,4,WPG,3,T.B,WPG
7219,2012020637,2,STL,1,VAN,STL
7220,2012020638,3,EDM,5,MIN,MIN
7221,2012020639,3,S.J,2,L.A,S.J
7222,2012020640,6,PIT,4,MTL,PIT
7223,2012020641,2,BOS,3,BUF,BUF
7224,2012020642,3,CGY,2,DET,CGY
7225,2012020643,2,ANA,3,CBJ,CBJ
7226,2012020644,3,TOR,5,NYI,NYI
7227,2012020645,6,NYR,1,FLA,NYR
7228,2012020646,3,MTL,2,T.B,MTL
7229,2012020647,3,OTT,1,WSH,OTT
7230,2012020648,0,PHI,3,N.J,N.J
7231,2012020649,4,WPG,3,CAR,WPG
7232,2012020650,2,STL,1,PHX,STL
7233,2012020651,5,DAL,1,VAN,DAL
7234,2012020652,2,L.A,1,CBJ,L.A
7235,2012020653,6,S.J,1,MIN,S.J
7236,2012020654,2,BOS,3,PIT,PIT
7237,2012020655,4,BUF,8,NYR,NYR
7238,2012020656,2,STL,1,DAL,STL
7239,2012020657,5,CHI,4,NSH,CHI
7240,2012020658,1,COL,4,EDM,EDM
7241,2012020659,3,CGY,1,ANA,CGY
7242,2012020660,6,N.J,2,FLA,N.J
7243,2012020661,4,WPG,5,NYI,NYI
7244,2012020662,1,MTL,5,WSH,WSH
7245,2012020663,1,OTT,4,TOR,TOR
7246,2012020664,2,PIT,4,BUF,BUF
7247,2012020665,3,CAR,5,PHI,PHI
7248,2012020666,2,CHI,3,PHX,PHX
7249,2012020667,2,VAN,1,DET,VAN
7250,2012020668,3,BOS,0,FLA,BOS
7251,2012020669,2,T.B,3,CAR,CAR
7252,2012020670,1,MIN,4,CGY,CGY
7253,2012020671,4,NYR,1,N.J,NYR
7254,2012020672,5,COL,3,STL,COL
7255,2012020673,1,EDM,3,ANA,ANA
7256,2012020674,3,S.J,4,CBJ,CBJ
7257,2012020675,4,L.A,3,DAL,L.A
7258,2012020676,1,BUF,2,WPG,WPG
7259,2012020677,1,OTT,3,PIT,PIT
7260,2012020678,4,DET,0,PHX,DET
7261,2012020679,0,EDM,3,ANA,ANA
7262,2012020680,3,VAN,1,CHI,VAN
7263,2012020681,3,N.J,2,MTL,N.J
7264,2012020682,5,WSH,3,WPG,WSH
7265,2012020683,4,CAR,3,NYI,CAR
7266,2012020684,5,PHI,2,BOS,PHI
7267,2012020685,3,FLA,2,NYR,FLA
7268,2012020686,3,STL,1,COL,STL
7269,2012020687,4,NSH,3,CGY,NSH
7270,2012020688,2,MIN,1,L.A,MIN
7271,2012020689,3,S.J,2,DAL,S.J
7272,2012020690,5,T.B,2,TOR,T.B
7273,2012020691,3,DET,1,L.A,DET
7274,2012020692,1,EDM,4,CHI,CHI
7275,2012020693,2,PHX,1,S.J,PHX
7276,2012020694,2,PHI,1,NYI,PHI
7277,2012020695,1,WSH,2,OTT,OTT
7278,2012020696,3,CAR,4,NYR,NYR
7279,2012020697,3,N.J,2,PIT,N.J
7280,2012020698,0,FLA,4,TOR,TOR
7281,2012020699,5,DET,2,NSH,DET
7282,2012020700,2,WPG,4,MTL,MTL
7283,2012020701,4,STL,1,CGY,STL
7284,2012020702,1,DAL,3,CBJ,CBJ
7285,2012020703,1,VAN,3,ANA,ANA
7286,2012020704,2,BUF,1,NYI,BUF
7287,2012020705,1,MIN,6,EDM,EDM
7288,2012020706,3,CHI,1,CGY,CHI
7289,2012020707,4,PHX,5,COL,COL
7290,2012020708,1,TOR,4,MTL,MTL
7291,2012020709,1,OTT,2,PHI,PHI
7292,2012020710,8,PIT,3,CAR,PIT
7293,2012020711,3,WSH,2,BOS,WSH
7294,2012020712,3,T.B,5,FLA,FLA
7295,2012020713,3,CBJ,1,NSH,CBJ
7296,2012020714,4,NYR,0,N.J,NYR
7297,2012020715,1,COL,3,MIN,MIN
7298,2012020716,3,STL,1,CHI,STL
7299,2012020717,0,DAL,3,DET,DET
7300,2012020718,7,EDM,2,VAN,EDM
7301,2012020719,3,ANA,5,PHX,PHX
7302,2012020720,3,L.A,2,S.J,L.A
7303,2012030111,5,PIT,0,NYI,PIT
7304,2012030112,3,PIT,4,NYI,NYI
7305,2012030113,4,NYI,5,PIT,PIT
7306,2012030114,6,NYI,4,PIT,NYI
7307,2012030115,4,PIT,0,NYI,PIT
7308,2012030116,3,NYI,4,PIT,PIT
7309,2012030121,2,MTL,4,OTT,OTT
7310,2012030122,3,MTL,1,OTT,MTL
7311,2012030123,6,OTT,1,MTL,OTT
7312,2012030124,3,OTT,2,MTL,OTT
7313,2012030125,1,MTL,6,OTT,OTT
7314,2012030131,3,WSH,1,NYR,WSH
7315,2012030132,1,WSH,0,NYR,WSH
7316,2012030133,4,NYR,3,WSH,NYR
7317,2012030134,4,NYR,3,WSH,NYR
7318,2012030135,2,WSH,1,NYR,WSH
7319,2012030136,1,NYR,0,WSH,NYR
7320,2012030137,0,WSH,5,NYR,NYR
7321,2012030141,4,BOS,1,TOR,BOS
7322,2012030142,2,BOS,4,TOR,TOR
7323,2012030143,2,TOR,5,BOS,BOS
7324,2012030144,3,TOR,4,BOS,BOS
7325,2012030145,1,BOS,2,TOR,TOR
7326,2012030146,2,TOR,1,BOS,TOR
7327,2012030147,5,BOS,4,TOR,BOS
7328,2012030151,2,CHI,1,MIN,CHI
7329,2012030152,5,CHI,2,MIN,CHI
7330,2012030153,3,MIN,2,CHI,MIN
7331,2012030154,0,MIN,3,CHI,CHI
7332,2012030155,5,CHI,1,MIN,CHI
7333,2012030161,3,ANA,1,DET,ANA
7334,2012030162,4,ANA,5,DET,DET
7335,2012030163,0,DET,4,ANA,ANA
7336,2012030164,3,DET,2,ANA,DET
7337,2012030165,3,ANA,2,DET,ANA
7338,2012030166,4,DET,3,ANA,DET
7339,2012030167,2,ANA,3,DET,DET
7340,2012030171,1,VAN,3,S.J,S.J
7341,2012030172,2,VAN,3,S.J,S.J
7342,2012030173,5,S.J,2,VAN,S.J
7343,2012030174,4,S.J,3,VAN,S.J
7344,2012030181,2,STL,1,L.A,STL
7345,2012030182,2,STL,1,L.A,STL
7346,2012030183,1,L.A,0,STL,L.A
7347,2012030184,4,L.A,3,STL,L.A
7348,2012030185,2,STL,3,L.A,L.A
7349,2012030186,2,L.A,1,STL,L.A
7350,2012030211,4,PIT,1,OTT,PIT
7351,2012030212,4,PIT,3,OTT,PIT
7352,2012030213,2,OTT,1,PIT,OTT
7353,2012030214,3,OTT,7,PIT,PIT
7354,2012030215,6,PIT,2,OTT,PIT
7355,2012030221,3,BOS,2,NYR,BOS
7356,2012030222,5,BOS,2,NYR,BOS
7357,2012030223,1,NYR,2,BOS,BOS
7358,2012030224,4,NYR,3,BOS,NYR
7359,2012030225,3,BOS,1,NYR,BOS
7360,2012030231,4,CHI,1,DET,CHI
7361,2012030232,1,CHI,4,DET,DET
7362,2012030233,3,DET,1,CHI,DET
7363,2012030234,2,DET,0,CHI,DET
7364,2012030235,4,CHI,1,DET,CHI
7365,2012030236,3,DET,4,CHI,CHI
7366,2012030237,2,CHI,1,DET,CHI
7367,2012030241,2,L.A,0,S.J,L.A
7368,2012030242,4,L.A,3,S.J,L.A
7369,2012030243,2,S.J,1,L.A,S.J
7370,2012030244,2,S.J,1,L.A,S.J
7371,2012030245,3,L.A,0,S.J,L.A
7372,2012030246,2,S.J,1,L.A,S.J
7373,2012030247,2,L.A,1,S.J,L.A
7374,2012030311,0,PIT,3,BOS,BOS
7375,2012030312,1,PIT,6,BOS,BOS
7376,2012030313,2,BOS,1,PIT,BOS
7377,2012030314,1,BOS,0,PIT,BOS
7378,2012030321,2,CHI,1,L.A,CHI
7379,2012030322,4,CHI,2,L.A,CHI
7380,2012030323,3,L.A,1,CHI,L.A
7381,2012030324,2,L.A,3,CHI,CHI
7382,2012030325,4,CHI,3,L.A,CHI
7383,2012030411,4,CHI,3,BOS,CHI
7384,2012030412,1,CHI,2,BOS,BOS
7385,2012030413,2,BOS,0,CHI,BOS
7386,2012030414,5,BOS,6,CHI,CHI
7387,2012030415,3,CHI,1,BOS,CHI
7388,2012030416,2,BOS,3,CHI,CHI
7389,2013020001,3,MTL,4,TOR,TOR
7390,2013020002,6,CHI,4,WSH,CHI
7391,2013020003,4,EDM,5,WPG,WPG
7392,2013020004,1,PHI,3,TOR,TOR
7393,2013020005,2,DET,1,BUF,DET
7394,2013020006,6,COL,1,ANA,COL
7395,2013020007,3,BOS,1,T.B,BOS
7396,2013020008,3,PIT,0,N.J,PIT
7397,2013020009,5,WSH,4,CGY,WSH
7398,2013020010,4,STL,2,NSH,STL
7399,2013020011,2,MIN,3,L.A,L.A
7400,2013020012,2,DAL,4,FLA,FLA
7401,2013020013,4,PHX,1,NYR,PHX
7402,2013020014,4,S.J,1,VAN,S.J
7403,2013020015,0,BUF,1,OTT,OTT
7404,2013020016,3,N.J,4,NYI,NYI
7405,2013020017,2,CAR,3,DET,DET
7406,2013020018,3,CBJ,4,CGY,CGY
7407,2013020019,5,WPG,3,L.A,WPG
7408,2013020020,3,COL,1,NSH,COL
7409,2013020021,4,BOS,1,DET,BOS
7410,2013020022,5,TOR,4,OTT,TOR
7411,2013020023,4,MTL,1,PHI,MTL
7412,2013020024,2,NYI,3,CBJ,CBJ
7413,2013020025,4,PIT,1,BUF,PIT
7414,2013020026,2,CHI,3,T.B,T.B
7415,2013020027,7,STL,0,FLA,STL
7416,2013020028,2,DAL,1,WSH,DAL
7417,2013020029,3,MIN,4,ANA,ANA
7418,2013020030,6,VAN,2,EDM,VAN
7419,2013020031,4,S.J,1,PHX,S.J
7420,2013020032,2,CAR,1,PHI,CAR
7421,2013020033,2,WPG,3,ANA,ANA
7422,2013020034,4,CGY,5,VAN,VAN
7423,2013020035,5,EDM,4,N.J,EDM
7424,2013020036,1,L.A,3,NYR,NYR
7425,2013020037,1,TOR,2,COL,COL
7426,2013020038,6,NYI,1,PHX,NYI
7427,2013020039,2,PHI,1,FLA,PHI
7428,2013020040,5,PIT,2,CAR,PIT
7429,2013020041,2,BUF,3,T.B,T.B
7430,2013020042,3,NSH,2,MIN,NSH
7431,2013020043,3,VAN,2,N.J,VAN
7432,2013020044,9,S.J,2,NYR,S.J
7433,2013020045,3,STL,2,CHI,STL
7434,2013020046,3,CGY,2,MTL,CGY
7435,2013020047,4,L.A,3,OTT,L.A
7436,2013020048,0,BOS,2,COL,COL
7437,2013020049,1,BUF,4,CBJ,CBJ
7438,2013020050,2,WSH,3,CAR,CAR
7439,2013020051,2,DET,4,PHX,PHX
7440,2013020052,7,T.B,2,FLA,T.B
7441,2013020053,0,NSH,4,TOR,TOR
7442,2013020054,2,MIN,1,WPG,MIN
7443,2013020055,1,EDM,4,MTL,MTL
7444,2013020056,1,VAN,4,S.J,S.J
7445,2013020057,6,ANA,0,NYR,ANA
7446,2013020058,1,PHI,2,PHX,PHX
7447,2013020059,1,CAR,2,L.A,L.A
7448,2013020060,6,FLA,3,PIT,FLA
7449,2013020061,3,CHI,2,NYI,CHI
7450,2013020062,1,WPG,4,DAL,DAL
7451,2013020063,3,CGY,2,N.J,CGY
7452,2013020064,6,TOR,5,EDM,TOR
7453,2013020065,5,DET,2,PHI,DET
7454,2013020066,4,T.B,5,PIT,PIT
7455,2013020067,1,WSH,5,COL,COL
7456,2013020068,1,CBJ,3,BOS,BOS
7457,2013020069,2,CHI,1,BUF,CHI
7458,2013020070,5,STL,3,NYR,STL
7459,2013020071,3,NSH,2,NYI,NSH
7460,2013020072,5,MIN,1,DAL,MIN
7461,2013020073,1,VAN,4,MTL,MTL
7462,2013020074,3,S.J,2,OTT,S.J
7463,2013020075,3,CAR,5,PHX,PHX
7464,2013020076,0,FLA,3,L.A,L.A
7465,2013020077,3,WPG,0,N.J,WPG
7466,2013020078,4,ANA,1,OTT,ANA
7467,2013020079,2,BOS,3,DET,DET
7468,2013020080,4,WSH,2,EDM,WSH
7469,2013020081,1,BUF,2,MIN,MIN
7470,2013020082,4,TOR,1,MIN,TOR
7471,2013020083,3,NYI,4,BUF,BUF
7472,2013020084,2,PHI,3,VAN,VAN
7473,2013020085,3,PIT,2,EDM,PIT
7474,2013020086,2,CAR,3,CHI,CHI
7475,2013020087,2,DET,1,CBJ,DET
7476,2013020088,5,T.B,1,L.A,T.B
7477,2013020089,2,STL,6,S.J,S.J
7478,2013020090,4,NSH,3,FLA,NSH
7479,2013020091,0,WPG,3,MTL,MTL
7480,2013020092,3,COL,2,DAL,COL
7481,2013020093,3,PHX,4,OTT,OTT
7482,2013020094,0,WSH,2,NYR,NYR
7483,2013020095,3,ANA,2,CGY,ANA
7484,2013020096,0,BUF,3,VAN,VAN
7485,2013020097,2,TOR,3,CAR,CAR
7486,2013020098,3,NYI,2,EDM,NYI
7487,2013020099,1,PHI,4,PIT,PIT
7488,2013020100,5,MTL,3,CBJ,MTL
7489,2013020101,5,OTT,2,N.J,OTT
7490,2013020102,3,T.B,1,MIN,T.B
7491,2013020103,2,FLA,3,BOS,BOS
7492,2013020104,2,CHI,3,STL,STL
7493,2013020105,1,NSH,2,L.A,L.A
7494,2013020106,4,DAL,3,S.J,DAL
7495,2013020107,2,COL,4,DET,DET
7496,2013020108,4,WPG,3,STL,WPG
7497,2013020109,3,ANA,2,PHX,ANA
7498,2013020110,4,PIT,3,VAN,PIT
7499,2013020111,1,OTT,3,EDM,EDM
7500,2013020112,2,BUF,4,COL,COL
7501,2013020113,1,MTL,2,NSH,NSH
7502,2013020114,0,T.B,5,BOS,BOS
7503,2013020115,2,FLA,1,MIN,FLA
7504,2013020116,4,N.J,0,NYR,N.J
7505,2013020117,3,NYI,4,CAR,CAR
7506,2013020118,4,WSH,1,CBJ,WSH
7507,2013020119,3,CHI,1,TOR,CHI
7508,2013020120,5,PHX,2,DET,PHX
7509,2013020121,6,S.J,3,CGY,S.J
7510,2013020122,5,L.A,2,DAL,L.A
7511,2013020123,3,CBJ,1,VAN,CBJ
7512,2013020124,1,WPG,3,NSH,NSH
7513,2013020125,6,ANA,3,DAL,ANA
7514,2013020126,0,DET,1,S.J,S.J
7515,2013020127,0,PIT,1,COL,COL
7516,2013020128,2,L.A,3,CGY,CGY
7517,2013020129,4,TOR,2,ANA,TOR
7518,2013020130,4,NYI,5,VAN,VAN
7519,2013020131,4,CBJ,1,N.J,CBJ
7520,2013020132,3,MTL,4,EDM,EDM
7521,2013020133,2,FLA,3,CHI,CHI
7522,2013020134,2,MIN,0,NSH,MIN
7523,2013020135,4,WPG,5,WSH,WSH
7524,2013020136,4,PHX,2,CGY,PHX
7525,2013020137,1,DET,6,OTT,OTT
7526,2013020138,2,BUF,5,BOS,BOS
7527,2013020139,2,BOS,1,S.J,BOS
7528,2013020140,2,N.J,3,VAN,VAN
7529,2013020141,2,PHI,1,NYR,PHI
7530,2013020142,4,MTL,1,ANA,MTL
7531,2013020143,6,T.B,5,CHI,T.B
7532,2013020144,3,NSH,2,WPG,NSH
7533,2013020145,3,MIN,1,CAR,MIN
7534,2013020146,5,DAL,1,CGY,DAL
7535,2013020147,1,EDM,4,WSH,WSH
7536,2013020148,7,L.A,4,PHX,L.A
7537,2013020149,3,PIT,4,NYI,NYI
7538,2013020150,5,CBJ,2,TOR,CBJ
7539,2013020151,1,OTT,2,ANA,ANA
7540,2013020152,1,FLA,3,BUF,BUF
7541,2013020153,2,STL,3,VAN,VAN
7542,2013020154,4,COL,2,CAR,COL
7543,2013020155,3,BOS,4,N.J,N.J
7544,2013020156,4,TOR,1,PIT,TOR
7545,2013020157,0,MTL,2,S.J,S.J
7546,2013020158,2,DET,3,NYR,NYR
7547,2013020159,3,T.B,2,BUF,T.B
7548,2013020160,2,NYI,5,PHI,PHI
7549,2013020161,1,DAL,2,WPG,WPG
7550,2013020162,3,CHI,5,MIN,MIN
7551,2013020163,1,NSH,6,STL,STL
7552,2013020164,5,PHX,4,EDM,PHX
7553,2013020165,5,CGY,2,WSH,CGY
7554,2013020166,2,OTT,5,S.J,S.J
7555,2013020167,3,FLA,4,T.B,T.B
7556,2013020168,3,CBJ,4,ANA,ANA
7557,2013020169,3,COL,2,WPG,COL
7558,2013020170,2,L.A,1,EDM,L.A
7559,2013020171,3,BUF,4,DAL,DAL
7560,2013020172,1,CAR,3,PIT,PIT
7561,2013020173,0,NYR,2,MTL,MTL
7562,2013020174,1,MIN,5,CHI,CHI
7563,2013020175,3,VAN,2,WSH,VAN
7564,2013020176,2,NYI,3,NYR,NYR
7565,2013020177,2,PHI,3,ANA,ANA
7566,2013020178,2,MTL,1,DAL,MTL
7567,2013020179,2,N.J,1,T.B,N.J
7568,2013020180,6,CHI,5,OTT,CHI
7569,2013020181,3,STL,2,WPG,STL
7570,2013020182,0,EDM,4,TOR,TOR
7571,2013020183,3,PHX,1,L.A,PHX
7572,2013020184,3,PIT,2,BOS,PIT
7573,2013020185,2,CGY,4,TOR,TOR
7574,2013020186,1,VAN,2,DET,DET
7575,2013020187,4,L.A,3,S.J,L.A
7576,2013020188,3,BOS,2,ANA,BOS
7577,2013020189,2,NYR,0,BUF,NYR
7578,2013020190,5,PHX,4,NSH,PHX
7579,2013020191,0,PHI,7,WSH,WSH
7580,2013020192,4,PIT,2,CBJ,PIT
7581,2013020193,0,CAR,3,T.B,T.B
7582,2013020194,4,OTT,5,NYI,NYI
7583,2013020195,0,FLA,4,STL,STL
7584,2013020196,4,MIN,3,MTL,MIN
7585,2013020197,2,DAL,3,COL,COL
7586,2013020198,3,CGY,4,DET,DET
7587,2013020199,1,WPG,5,CHI,CHI
7588,2013020200,3,L.A,4,NSH,NSH
7589,2013020201,3,BUF,6,ANA,ANA
7590,2013020202,4,T.B,2,STL,T.B
7591,2013020203,0,N.J,1,PHI,PHI
7592,2013020204,3,NYI,1,BOS,NYI
7593,2013020205,5,NYR,1,CAR,NYR
7594,2013020206,3,WSH,2,FLA,WSH
7595,2013020207,0,CBJ,3,PIT,PIT
7596,2013020208,4,VAN,0,TOR,VAN
7597,2013020209,4,COL,1,MTL,COL
7598,2013020210,0,EDM,5,DET,DET
7599,2013020211,2,S.J,3,PHX,PHX
7600,2013020212,3,OTT,4,DAL,DAL
7601,2013020213,2,CHI,3,CGY,CGY
7602,2013020214,4,MIN,0,N.J,MIN
7603,2013020215,1,NYR,2,ANA,ANA
7604,2013020216,4,WPG,2,DET,WPG
7605,2013020217,2,BOS,3,DAL,DAL
7606,2013020218,6,WSH,2,NYI,WSH
7607,2013020219,1,CBJ,4,OTT,OTT
7608,2013020220,2,MTL,3,STL,STL
7609,2013020221,3,FLA,4,EDM,EDM
7610,2013020222,2,CAR,1,PHI,CAR
7611,2013020223,5,MIN,1,CGY,MIN
7612,2013020224,3,PHX,2,VAN,PHX
7613,2013020225,4,S.J,5,BUF,BUF
7614,2013020226,5,NYR,1,PIT,NYR
7615,2013020227,4,CHI,1,WPG,CHI
7616,2013020228,4,COL,6,NSH,NSH
7617,2013020229,5,ANA,2,PHX,ANA
7618,2013020230,4,BOS,1,FLA,BOS
7619,2013020231,4,OTT,1,MTL,OTT
7620,2013020232,0,PHI,3,N.J,N.J
7621,2013020233,3,WSH,2,MIN,WSH
7622,2013020234,1,CAR,0,NYI,CAR
7623,2013020235,2,CBJ,4,NYR,NYR
7624,2013020236,3,DET,4,DAL,DAL
7625,2013020237,4,T.B,2,EDM,T.B
7626,2013020238,3,STL,2,CGY,STL
7627,2013020239,2,L.A,0,BUF,L.A
7628,2013020240,2,S.J,4,VAN,VAN
7629,2013020241,2,TOR,1,N.J,TOR
7630,2013020242,5,WPG,0,NSH,WPG
7631,2013020243,4,COL,2,CGY,COL
7632,2013020244,6,ANA,2,BUF,ANA
7633,2013020245,4,PHI,2,EDM,PHI
7634,2013020246,3,OTT,2,FLA,OTT
7635,2013020247,3,BOS,1,TOR,BOS
7636,2013020248,2,DET,3,T.B,T.B
7637,2013020249,2,CAR,3,MIN,MIN
7638,2013020250,5,CBJ,2,NYI,CBJ
7639,2013020251,2,STL,1,PIT,STL
7640,2013020252,2,DAL,5,CHI,CHI
7641,2013020253,4,PHX,3,WSH,PHX
7642,2013020254,5,L.A,1,VAN,L.A
7643,2013020255,4,MTL,2,NYI,MTL
7644,2013020256,5,N.J,0,NSH,N.J
7645,2013020257,4,NYR,3,FLA,NYR
7646,2013020258,5,CHI,4,EDM,CHI
7647,2013020259,5,WPG,4,S.J,WPG
7648,2013020260,4,COL,1,WSH,COL
7649,2013020261,3,ANA,1,VAN,ANA
7650,2013020262,3,BOS,0,T.B,BOS
7651,2013020263,3,BUF,2,L.A,BUF
7652,2013020264,3,NYI,1,NSH,NYI
7653,2013020265,2,NYR,3,N.J,N.J
7654,2013020266,4,WSH,3,CBJ,WSH
7655,2013020267,2,CAR,1,COL,CAR
7656,2013020268,1,MTL,2,T.B,T.B
7657,2013020269,0,OTT,5,PHI,PHI
7658,2013020270,2,DET,3,WPG,WPG
7659,2013020271,3,FLA,2,ANA,FLA
7660,2013020272,2,STL,3,PHX,PHX
7661,2013020273,2,CGY,3,S.J,S.J
7662,2013020274,2,MIN,1,TOR,MIN
7663,2013020275,1,PIT,2,PHI,PHI
7664,2013020276,0,EDM,3,DAL,DAL
7665,2013020277,3,BOS,2,CBJ,BOS
7666,2013020278,2,NYI,3,L.A,L.A
7667,2013020279,5,T.B,1,ANA,T.B
7668,2013020280,5,CHI,4,PHX,CHI
7669,2013020281,7,STL,3,COL,STL
7670,2013020282,3,CGY,7,DAL,DAL
7671,2013020283,1,VAN,2,S.J,S.J
7672,2013020284,3,BUF,1,TOR,BUF
7673,2013020285,0,N.J,2,L.A,L.A
7674,2013020286,4,PIT,1,NSH,PIT
7675,2013020287,3,CAR,2,ANA,CAR
7676,2013020288,2,CBJ,3,MTL,MTL
7677,2013020289,4,OTT,2,BOS,OTT
7678,2013020290,3,DET,4,WSH,WSH
7679,2013020291,3,MIN,2,FLA,MIN
7680,2013020292,3,WPG,2,PHI,WPG
7681,2013020293,1,EDM,3,S.J,S.J
7682,2013020294,4,TOR,2,BUF,TOR
7683,2013020295,0,MTL,1,NYR,NYR
7684,2013020296,4,N.J,1,PIT,N.J
7685,2013020297,5,NYI,4,DET,NYI
7686,2013020298,4,STL,2,CAR,STL
7687,2013020299,7,NSH,2,CHI,NSH
7688,2013020300,6,PHX,3,T.B,PHX
7689,2013020301,1,COL,4,FLA,FLA
7690,2013020302,2,CGY,4,EDM,EDM
7691,2013020303,1,OTT,4,CBJ,CBJ
7692,2013020304,4,WSH,1,STL,WSH
7693,2013020305,0,NYR,1,L.A,L.A
7694,2013020306,5,CHI,1,S.J,CHI
7695,2013020307,2,MIN,1,WPG,MIN
7696,2013020308,1,VAN,2,DAL,DAL
7697,2013020309,1,CAR,4,BOS,BOS
7698,2013020310,3,PIT,1,ANA,PIT
7699,2013020311,4,WPG,5,CGY,CGY
7700,2013020312,1,BUF,4,STL,STL
7701,2013020313,5,TOR,2,NYI,TOR
7702,2013020314,5,PHI,2,OTT,PHI
7703,2013020315,6,MTL,2,MIN,MTL
7704,2013020316,0,DET,2,NSH,NSH
7705,2013020317,1,NYR,2,BOS,BOS
7706,2013020318,5,COL,1,CHI,COL
7707,2013020319,7,EDM,0,CBJ,EDM
7708,2013020320,2,VAN,3,FLA,FLA
7709,2013020321,5,L.A,2,T.B,L.A
7710,2013020322,3,OTT,4,MIN,MIN
7711,2013020323,0,WSH,4,PIT,PIT
7712,2013020324,1,CGY,2,CBJ,CBJ
7713,2013020325,3,ANA,4,N.J,N.J
7714,2013020326,2,BOS,3,STL,STL
7715,2013020327,2,TOR,4,NSH,NSH
7716,2013020328,4,PHI,1,BUF,PHI
7717,2013020329,4,DET,3,CAR,DET
7718,2013020330,3,WPG,6,CHI,CHI
7719,2013020331,2,DAL,3,NYR,NYR
7720,2013020332,3,PHX,4,COL,COL
7721,2013020333,4,EDM,1,FLA,EDM
7722,2013020334,1,L.A,2,N.J,N.J
7723,2013020335,5,S.J,1,T.B,S.J
7724,2013020336,4,PIT,3,NYI,PIT
7725,2013020337,2,WSH,3,MTL,MTL
7726,2013020338,4,CGY,3,FLA,CGY
7727,2013020339,6,VAN,2,CBJ,VAN
7728,2013020340,1,ANA,0,T.B,ANA
7729,2013020341,3,BOS,2,CAR,BOS
7730,2013020342,2,WPG,3,MIN,MIN
7731,2013020343,2,TOR,1,WSH,TOR
7732,2013020344,3,MTL,2,PIT,MTL
7733,2013020345,2,DET,4,OTT,OTT
7734,2013020346,5,PHI,2,NYI,PHI
7735,2013020347,6,STL,1,DAL,STL
7736,2013020348,0,NSH,2,NYR,NYR
7737,2013020349,2,PHX,4,ANA,ANA
7738,2013020350,1,VAN,2,CHI,CHI
7739,2013020351,0,L.A,1,COL,COL
7740,2013020352,2,S.J,1,N.J,S.J
7741,2013020353,1,BUF,3,DET,DET
7742,2013020354,4,CAR,1,OTT,CAR
7743,2013020355,4,BOS,3,PIT,BOS
7744,2013020356,0,TOR,6,CBJ,CBJ
7745,2013020357,1,N.J,3,WPG,WPG
7746,2013020358,5,T.B,0,NYR,T.B
7747,2013020359,3,FLA,1,PHI,FLA
7748,2013020360,3,STL,0,MIN,STL
7749,2013020361,4,NSH,2,PHX,NSH
7750,2013020362,1,EDM,5,CHI,CHI
7751,2013020363,2,VAN,3,L.A,L.A
7752,2013020364,6,DAL,3,ANA,DAL
7753,2013020365,1,BUF,3,MTL,MTL
7754,2013020366,3,N.J,4,CAR,CAR
7755,2013020367,2,NYI,3,WPG,WPG
7756,2013020368,4,WSH,6,OTT,OTT
7757,2013020369,0,CBJ,4,NSH,NSH
7758,2013020370,6,DET,1,BOS,DET
7759,2013020371,4,T.B,2,PHI,T.B
7760,2013020372,2,FLA,5,NYR,NYR
